,title,season,episode,url,seid
244,Cheers,11,06,view_episode_scripts.php?tv-show=cheers&episode=s11e06,s11e06
245,Cheers,11,07,view_episode_scripts.php?tv-show=cheers&episode=s11e07,s11e07
246,Cheers,11,08,view_episode_scripts.php?tv-show=cheers&episode=s11e08,s11e08
247,Cheers,11,09,view_episode_scripts.php?tv-show=cheers&episode=s11e09,s11e09
248,Cheers,11,10,view_episode_scripts.php?tv-show=cheers&episode=s11e10,s11e10
249,Cheers,11,11,view_episode_scripts.php?tv-show=cheers&episode=s11e11,s11e11
250,Cheers,11,12,view_episode_scripts.php?tv-show=cheers&episode=s11e12,s11e12
251,Cheers,11,13,view_episode_scripts.php?tv-show=cheers&episode=s11e13,s11e13
252,Cheers,11,14,view_episode_scripts.php?tv-show=cheers&episode=s11e14,s11e14
253,Cheers,11,15,view_episode_scripts.php?tv-show=cheers&episode=s11e15,s11e15
254,Cheers,11,16,view_episode_scripts.php?tv-show=cheers&episode=s11e16,s11e16
255,Cheers,11,17,view_episode_scripts.php?tv-show=cheers&episode=s11e17,s11e17
256,Cheers,11,18,view_episode_scripts.php?tv-show=cheers&episode=s11e18,s11e18
257,Cheers,11,19,view_episode_scripts.php?tv-show=cheers&episode=s11e19,s11e19
258,Cheers,11,20,view_episode_scripts.php?tv-show=cheers&episode=s11e20,s11e20
259,Cheers,11,21,view_episode_scripts.php?tv-show=cheers&episode=s11e21,s11e21
260,Cheers,11,22,view_episode_scripts.php?tv-show=cheers&episode=s11e22,s11e22
261,Cheers,11,23,view_episode_scripts.php?tv-show=cheers&episode=s11e23,s11e23
262,Cheers,11,24,view_episode_scripts.php?tv-show=cheers&episode=s11e24,s11e24
263,Cheers,11,25,view_episode_scripts.php?tv-show=cheers&episode=s11e25,s11e25
264,Who's the Boss?,01,01,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e01,s01e01
265,Who's the Boss?,01,02,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e02,s01e02
266,Who's the Boss?,01,03,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e03,s01e03
267,Who's the Boss?,01,04,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e04,s01e04
268,Who's the Boss?,01,05,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e05,s01e05
269,Who's the Boss?,01,06,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e06,s01e06
270,Who's the Boss?,01,07,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e07,s01e07
271,Who's the Boss?,01,08,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e08,s01e08
272,Who's the Boss?,01,09,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e09,s01e09
273,Who's the Boss?,01,10,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e10,s01e10
274,Who's the Boss?,01,11,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e11,s01e11
275,Who's the Boss?,01,12,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e12,s01e12
276,Who's the Boss?,01,13,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e13,s01e13
277,Who's the Boss?,01,14,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e14,s01e14
278,Who's the Boss?,01,15,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e15,s01e15
279,Who's the Boss?,01,16,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e16,s01e16
280,Who's the Boss?,01,17,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e17,s01e17
281,Who's the Boss?,01,18,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e18,s01e18
282,Who's the Boss?,01,19,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e19,s01e19
283,Who's the Boss?,01,20,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e20,s01e20
284,Who's the Boss?,01,21,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e21,s01e21
285,Who's the Boss?,01,22,view_episode_scripts.php?tv-show=whos-the-boss-1984&episode=s01e22,s01e22
286,The Golden Girls,01,01,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e01,s01e01
287,The Golden Girls,01,02,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e02,s01e02
288,The Golden Girls,01,03,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e03,s01e03
289,The Golden Girls,01,04,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e04,s01e04
290,The Golden Girls,01,05,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e05,s01e05
291,The Golden Girls,01,06,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e06,s01e06
292,The Golden Girls,01,07,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e07,s01e07
293,The Golden Girls,01,08,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e08,s01e08
294,The Golden Girls,01,09,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e09,s01e09
295,The Golden Girls,01,10,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e10,s01e10
296,The Golden Girls,01,11,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e11,s01e11
297,The Golden Girls,01,12,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e12,s01e12
298,The Golden Girls,01,13,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e13,s01e13
299,The Golden Girls,01,14,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e14,s01e14
300,The Golden Girls,01,15,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e15,s01e15
301,The Golden Girls,01,16,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e16,s01e16
302,The Golden Girls,01,17,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e17,s01e17
303,The Golden Girls,01,18,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e18,s01e18
304,The Golden Girls,01,19,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e19,s01e19
305,The Golden Girls,01,20,view_episode_scripts.php?tv-show=the-golden-girls-1985&episode=s01e20,s01e20
