,title,season,ep_index,conditional_entropy
2149,Friends,04,20,0.0001410975458767323
2150,Friends,04,21,0.001618597340900232
2151,Friends,04,22,0.0008931136999787251
2152,Friends,05,0,0.00042192686688904935
2153,Friends,05,1,0.001006367270910419
2154,Friends,05,2,0.004714274501259032
2155,Friends,05,3,0.0005722226763672035
2156,Friends,05,4,0.0010354313154893112
2157,Friends,05,5,0.0003461480155969896
2158,Friends,05,6,0.0002537378913114068
2159,Friends,05,7,0.0011654964396203074
2160,Friends,05,8,0.001223655883342478
2161,Friends,05,9,0.0009932469949494112
2162,Friends,05,10,0.00045712189547371287
2163,Friends,05,11,0.000858230696398983
2164,Friends,05,12,0.006342239229249314
2165,Friends,05,13,0.0010510252919048095
2166,Friends,05,14,0.0005816618738486237
2167,Friends,05,15,0.0006692797456798977
2168,Friends,05,16,0.0003602721056519362
2169,Friends,05,17,0.00021569985039754443
2170,Friends,05,18,0.0014767817798190693
2171,Friends,05,19,0.0006469080585612149
2172,Friends,05,20,0.005726524205938117
2173,Friends,05,21,0.0011544864364610014
2174,Friends,05,22,0.0014390800603730819
2175,Friends,05,23,0.0014390800603730819
2176,Friends,06,0,0.0006087879964012147
2177,Friends,06,1,0.00035953441961964123
2178,Friends,06,2,0.0005108276068172505
2179,Friends,06,3,0.0005608231359577354
2180,Friends,06,4,0.005470144341257731
2181,Friends,06,5,0.005849769947976908
2182,Friends,06,6,0.0006980424239751838
2183,Friends,06,7,0.001243939972589372
2184,Friends,06,8,0.00038669942217534807
2185,Friends,06,9,0.0012337624835857671
2186,Friends,06,10,0.00011047628531094644
2187,Friends,06,11,0.0008679032670560645
2188,Friends,06,12,0.001003420301163745
2189,Friends,06,13,0.0006214757301589046
2190,Friends,06,14,0.001306713379972933
2191,Friends,06,15,0.001432044788628611
2192,Friends,06,16,0.0005051015254066068
2193,Friends,06,17,0.0013370620850751114
2194,Friends,06,18,0.0012076702186076176
2195,Friends,06,19,0.002886786374155521
2196,Friends,06,20,0.0020027749205915155
2197,Friends,06,21,0.0012654823054832785
2198,Friends,06,22,0.001089569839952833
2199,Friends,06,23,0.001203014386975215
2200,Friends,06,24,0.0019160209047574487
2201,Sabrina The Teenage Witch,01,0,0.00027907487216315076
2202,Sabrina The Teenage Witch,01,1,0.005624985443655639
2203,Sabrina The Teenage Witch,01,2,0.005332472626228791
2204,Sabrina The Teenage Witch,01,3,0.0006213368710474587
2205,Sabrina The Teenage Witch,01,4,0.00029582145351307474
2206,Sabrina The Teenage Witch,01,5,0.006893545712326028
2207,Sabrina The Teenage Witch,01,6,0.0006173616037071235
2208,Sabrina The Teenage Witch,01,7,0.0035399225861412146
2209,Sabrina The Teenage Witch,01,8,0.0006061085801115507
2210,Sabrina The Teenage Witch,01,9,0.000851359032726797
2211,Sabrina The Teenage Witch,01,10,0.0012568277240355425
2212,Sabrina The Teenage Witch,01,11,0.0014675494486016307
2213,Sabrina The Teenage Witch,01,12,0.0004736625146581641
2214,Sabrina The Teenage Witch,01,13,0.0006968874752118291
2215,Sabrina The Teenage Witch,01,14,0.0008207707198078278
2216,Sabrina The Teenage Witch,01,15,0.001303067397776922
2217,Sabrina The Teenage Witch,01,16,0.002036080664272036
2218,Sabrina The Teenage Witch,01,17,0.0008068819643601762
2219,Sabrina The Teenage Witch,01,18,0.0003351312408978569
2220,Sabrina The Teenage Witch,01,19,0.0017726445153868288
2221,Sabrina The Teenage Witch,01,20,0.005618070722610008
2222,Sabrina The Teenage Witch,01,21,0.0006810260094522922
2223,Sabrina The Teenage Witch,01,22,0.004770988735900211
2224,Sabrina The Teenage Witch,01,23,0.002399124228646611
2225,Sabrina The Teenage Witch,02,0,0.0013782502358486294
2226,Sabrina The Teenage Witch,02,1,0.00044477542127712875
2227,Sabrina The Teenage Witch,02,2,0.0001391463768958788
2228,Sabrina The Teenage Witch,02,3,0.0016478923070615238
2229,Sabrina The Teenage Witch,02,4,0.004365697060451813
2230,Sabrina The Teenage Witch,02,5,0.0022430028781603648
2231,Sabrina The Teenage Witch,02,6,0.005311091887406884
2232,Sabrina The Teenage Witch,02,7,0.0004975127131488424
2233,Sabrina The Teenage Witch,02,8,0.0015816802547239039
2234,Sabrina The Teenage Witch,02,9,0.005541706914409521
2235,Sabrina The Teenage Witch,02,10,0.00046160508245183217
2236,Sabrina The Teenage Witch,02,11,0.004556586959895466
2237,Sabrina The Teenage Witch,02,12,0.0005764489672994711
2238,Sabrina The Teenage Witch,02,13,0.005201467694577117
2239,Sabrina The Teenage Witch,02,14,0.00169101548657989
2240,Sabrina The Teenage Witch,02,15,0.0016557771385211854
2241,Sabrina The Teenage Witch,02,16,0.0015235457297077173
2242,Sabrina The Teenage Witch,02,17,0.001626126431330036
2243,Sabrina The Teenage Witch,02,18,0.0013633424706026409
2244,Sabrina The Teenage Witch,02,19,0.0024375144265417416
2245,Sabrina The Teenage Witch,02,20,0.0005688042475269674
2246,Sabrina The Teenage Witch,02,21,0.0008820490012851029
2247,Sabrina The Teenage Witch,02,22,0.0009619733900783151
2248,Sabrina The Teenage Witch,02,23,0.0003958959896513468
2249,Sabrina The Teenage Witch,02,24,0.002199848362036738
2250,Sabrina The Teenage Witch,02,25,0.0007052591092456576
2251,Sabrina The Teenage Witch,03,0,0.0020548864077080215
2252,Sabrina The Teenage Witch,03,1,0.0014099985030013738
2253,Sabrina The Teenage Witch,03,2,0.0009322106429995206
2254,Sabrina The Teenage Witch,03,3,0.005516826179726864
2255,Sabrina The Teenage Witch,03,4,0.0001698127587549623
2256,Sabrina The Teenage Witch,03,5,0.000546692547901586
2257,Sabrina The Teenage Witch,03,6,0.0012188765970937085
2258,Sabrina The Teenage Witch,03,7,0.005010387407782338
2259,Sabrina The Teenage Witch,03,8,0.0008507549936980284
2260,Sabrina The Teenage Witch,03,9,0.00516218209350298
2261,Sabrina The Teenage Witch,03,10,0.0010235559140980802
2262,Sabrina The Teenage Witch,03,11,0.0005339632584327964
2263,Sabrina The Teenage Witch,03,12,0.002750834965849781
2264,Sabrina The Teenage Witch,03,13,0.0005247011883167627
2265,Sabrina The Teenage Witch,03,14,0.0004875687084521242
2266,Sabrina The Teenage Witch,03,15,0.0003264208959297815
2267,Sabrina The Teenage Witch,03,16,0.0004913271169002205
2268,Sabrina The Teenage Witch,03,17,0.0020809353329409542
2269,Sabrina The Teenage Witch,03,18,0.0011841991535409713
2270,Sabrina The Teenage Witch,03,19,0.0009666453012980328
2271,Sabrina The Teenage Witch,03,20,0.0012446843583784355
2272,Sabrina The Teenage Witch,03,21,0.00169781140896825
2273,Sabrina The Teenage Witch,03,22,0.006330161765384798
2274,Sabrina The Teenage Witch,03,23,0.002280630247187854
2275,Sabrina The Teenage Witch,04,0,0.0007985945395389526
2276,Sabrina The Teenage Witch,04,1,0.0006748083184873899
2277,Sabrina The Teenage Witch,04,2,0.0022819087937638637
2278,Sabrina The Teenage Witch,04,3,0.000370832284724329
2279,Sabrina The Teenage Witch,04,4,0.000761199254901613
2280,Sabrina The Teenage Witch,04,5,0.001960509807981781
2281,Sabrina The Teenage Witch,04,6,0.0010929520071378876
2282,Sabrina The Teenage Witch,04,7,0.0008921250474072804
2283,Sabrina The Teenage Witch,04,8,0.0020953290614422596
2284,Sabrina The Teenage Witch,04,9,0.00015629945533273543
2285,Sabrina The Teenage Witch,04,10,0.000887851902320459
2286,Sabrina The Teenage Witch,04,11,0.00024843154083714896
2287,Sabrina The Teenage Witch,04,12,0.0004751974814881368
2288,Sabrina The Teenage Witch,04,13,0.0010736308353909811
2289,Sabrina The Teenage Witch,04,14,0.005234599844544921
2290,Sabrina The Teenage Witch,04,15,0.0013953863756887704
2291,Sabrina The Teenage Witch,04,16,0.00029435982883667123
2292,Sabrina The Teenage Witch,04,17,0.0052182627971590345
2293,Sabrina The Teenage Witch,04,18,0.0006119186798635806
2294,Sabrina The Teenage Witch,04,19,0.0004937902212605972
2295,Sabrina The Teenage Witch,04,20,0.0006108019503807519
2296,Sabrina The Teenage Witch,04,21,0.0006970766751356135
2297,Sabrina The Teenage Witch,05,0,0.00016242881550756555
2298,Sabrina The Teenage Witch,05,1,0.0005006037622007104
2299,Sabrina The Teenage Witch,05,2,0.0006479252307803177
2300,Sabrina The Teenage Witch,05,3,6.19598030633573e-05
2301,Sabrina The Teenage Witch,05,4,0.0003490684643980361
2302,Sabrina The Teenage Witch,05,5,0.00029551573875249466
2303,Sabrina The Teenage Witch,05,6,0.0004912953110369063
2304,Sabrina The Teenage Witch,05,7,0.0005870034223825083
2305,Sabrina The Teenage Witch,05,8,0.0005981444774330302
2306,Sabrina The Teenage Witch,05,9,0.0011358115544534556
2307,Sabrina The Teenage Witch,05,10,0.0012369704513377014
2308,Sabrina The Teenage Witch,05,11,0.0008284686558492769
2309,Sabrina The Teenage Witch,05,12,0.0011941858293437165
2310,That '70s Show,01,0,0.0013769965211500683
2311,That '70s Show,01,1,0.0009341825902335456
2312,That '70s Show,01,2,0.0014474209438753054
2313,That '70s Show,01,3,0.004661871420264325
2314,That '70s Show,01,4,0.006647721982797648
2315,That '70s Show,01,5,0.0016231302097274253
2316,That '70s Show,01,6,0.001208127938854719
2317,That '70s Show,01,7,0.001174223424287882
2318,That '70s Show,01,8,0.0002493654509472413
2319,That '70s Show,01,9,0.0007399089493706833
2320,That '70s Show,01,10,0.00023069446253533036
2321,That '70s Show,01,11,0.0017783046828689982
2322,That '70s Show,01,12,0.0006189302311789873
2323,That '70s Show,01,13,0.0006579337902536971
2324,That '70s Show,01,14,0.0012149344983892665
2325,That '70s Show,01,15,0.0006642961930481228
2326,That '70s Show,01,16,0.0009565943692349248
2327,That '70s Show,01,17,0.0012378826483858917
2328,That '70s Show,01,18,0.0017820725671545132
2329,That '70s Show,01,19,0.006819645861746155
2330,That '70s Show,01,20,0.0003848714830439479
2331,That '70s Show,01,21,0.0010105788959488353
2332,That '70s Show,01,22,0.0005534374939169264
2333,That '70s Show,01,23,0.0004561211457763182
2334,That '70s Show,01,24,0.0013755649957066056
2335,That '70s Show,02,0,0.0016453924410219113
2336,That '70s Show,02,1,0.0018046144339533264
2337,That '70s Show,02,2,0.00046869141357330335
2338,That '70s Show,02,3,0.0008801100256403422
2339,That '70s Show,02,4,0.0003739896384857705
2340,That '70s Show,02,5,0.0006961152964880746
2341,That '70s Show,02,6,0.0026096929367840963
2342,That '70s Show,02,7,0.0004108048952387647
2343,That '70s Show,02,8,0.002074899994895236
2344,That '70s Show,02,9,0.0010873759533371803
2345,That '70s Show,02,10,0.0009305518933423436
2346,That '70s Show,02,11,0.00012158399543719512
2347,That '70s Show,02,12,0.00030243645017896925
2348,That '70s Show,02,13,0.0005411920566316925
2349,That '70s Show,02,14,0.0008775473344797835
2350,That '70s Show,02,15,0.00036547618611237984
2351,That '70s Show,02,16,0.0007222129091522902
2352,That '70s Show,02,17,0.0010415940302204013
2353,That '70s Show,02,18,0.0016062644312819997
2354,That '70s Show,02,19,0.00012732687020202126
2355,That '70s Show,02,20,0.0011322200299746293
2356,That '70s Show,02,21,0.001799711568414287
2357,That '70s Show,02,22,0.001691820146934981
2358,That '70s Show,02,23,0.0008215521313387422
2359,That '70s Show,02,24,0.002422294690861409
2360,That '70s Show,02,25,0.0006186257614371282
2361,That '70s Show,03,0,0.0007191899809642524
2362,That '70s Show,03,1,0.004664888202398158
2363,That '70s Show,03,2,0.0006245968822892432
2364,That '70s Show,03,3,0.0007205378257214548
2365,That '70s Show,03,4,0.0010214400195746958
2366,That '70s Show,03,5,0.0005186273662373585
2367,That '70s Show,03,6,0.000788008092543436
2368,That '70s Show,03,7,0.0010348585019970544
2369,That '70s Show,03,8,0.0003710158256209599
2370,That '70s Show,03,9,0.0013823754622610321
2371,That '70s Show,03,10,0.0014276121142991242
2372,That '70s Show,03,11,0.005146866411847163
2373,That '70s Show,03,12,0.001395035638038766
2374,That '70s Show,03,13,0.0005108088016069351
2375,That '70s Show,03,14,0.002686092240991236
2376,That '70s Show,03,15,0.000508519256104683
2377,That '70s Show,03,16,0.0016271226708402511
2378,That '70s Show,03,17,0.0005445793705275519
2379,That '70s Show,03,18,0.0008077087455329072
2380,That '70s Show,03,19,0.0014147442137776869
2381,That '70s Show,03,20,0.003466678414189419
2382,That '70s Show,03,21,0.0037004044056876775
2383,That '70s Show,03,22,0.001807991198743797
2384,That '70s Show,03,23,0.0012661217145926915
2385,That '70s Show,03,24,0.0009246371857984222
2386,That '70s Show,04,0,0.0007799827555743677
2387,That '70s Show,04,1,0.0009096295865302051
2388,That '70s Show,04,2,0.0015762781115009532
2389,That '70s Show,04,3,0.0
2390,That '70s Show,04,4,0.0008870877083075188
2391,That '70s Show,04,5,0.0034689033613861634
2392,That '70s Show,04,6,0.0011667381034280698
2393,That '70s Show,04,7,0.0026062655683240666
2394,That '70s Show,04,8,0.0012124043646661792
2395,That '70s Show,04,9,0.00249315525697225
2396,That '70s Show,04,10,0.0011316909210714239
2397,That '70s Show,04,11,0.0012433333279806085
2398,That '70s Show,04,12,0.0016783471963007753
2399,That '70s Show,04,13,0.0007558563848537292
2400,That '70s Show,04,14,0.0005850611381493207
2401,That '70s Show,04,15,0.0008238661845560738
2402,That '70s Show,04,16,0.0007327349331379373
2403,That '70s Show,04,17,0.001877761086259854
2404,That '70s Show,04,18,0.0010973100086848963
2405,That '70s Show,04,19,0.0009760525596810203
2406,That '70s Show,04,20,0.0007902896235361396
2407,That '70s Show,04,21,0.00026232324524331027
2408,That '70s Show,04,22,0.0005007701673030331
2409,That '70s Show,04,23,0.0008327279977593817
2410,That '70s Show,04,24,0.00047391653459809513
2411,That '70s Show,04,25,0.00012245396547430623
2412,That '70s Show,04,26,0.0007006200817953447
2413,That '70s Show,05,0,0.0007303538689603539
2414,That '70s Show,05,1,0.0009076787160545119
2415,That '70s Show,05,2,0.0009950860245919058
2416,That '70s Show,05,3,0.0012589028898224734
2417,That '70s Show,05,4,0.0008665932601683103
2418,That '70s Show,05,5,0.0007420362810302306
2419,That '70s Show,05,6,0.0011638884931569607
2420,That '70s Show,05,7,0.004847179114509657
2421,That '70s Show,05,8,0.0008813622039263735
2422,That '70s Show,05,9,0.0005270732952555511
2423,That '70s Show,05,10,0.0009307589638339242
2424,That '70s Show,05,11,0.0009493573325361495
2425,That '70s Show,05,12,0.0005683157957566638
2426,That '70s Show,05,13,0.0008409814740393042
2427,That '70s Show,05,14,0.00021134881792891073
2428,That '70s Show,05,15,0.0007967192426673985
2429,That '70s Show,05,16,0.0003384953880003385
2430,That '70s Show,05,17,0.0008901790708131926
2431,That '70s Show,05,18,0.002932751097877024
2432,That '70s Show,05,19,0.0009498179515592844
2433,That '70s Show,05,20,0.0049633553406029235
2434,That '70s Show,05,21,0.0009076004615001412
2435,That '70s Show,05,22,0.0010145231301760226
2436,That '70s Show,05,23,0.0010341701428425423
2437,That '70s Show,05,24,0.0012019111435378955
2438,That '70s Show,06,0,0.0014657440889562139
2439,That '70s Show,06,1,0.00022435674468921266
2440,That '70s Show,06,2,0.0007934084854213873
2441,That '70s Show,06,3,0.0002575737066672375
2442,That '70s Show,06,4,0.0007912948651476716
2443,That '70s Show,06,5,0.0005858893409943682
2444,That '70s Show,06,6,0.0015719556810114181
2445,That '70s Show,06,7,0.0005019344498261275
2446,That '70s Show,06,8,0.0004187584943947286
2447,That '70s Show,06,9,0.0003736927075983385
2448,That '70s Show,06,10,0.000788543844657041
2449,That '70s Show,06,11,0.00010207133764696057
2450,That '70s Show,06,12,0.0005343830462817732
2451,That '70s Show,06,13,0.004849469593135927
2452,That '70s Show,06,14,0.0
2453,That '70s Show,06,15,0.0003994907284601328
2454,That '70s Show,06,16,0.0006967843625901729
2455,That '70s Show,06,17,0.0006382469559552157
2456,That '70s Show,06,18,0.00032951580154448904
2457,That '70s Show,06,19,0.00042273613713049126
2458,That '70s Show,06,20,0.0014556112615129626
2459,That '70s Show,06,21,0.0003593803420091837
2460,That '70s Show,06,22,0.0008277961475072996
2461,That '70s Show,06,23,0.00017939507804068277
2462,That '70s Show,06,24,0.0006735216256876828
2463,The Fresh Prince of Bel-Air,01,0,0.0
2464,The Fresh Prince of Bel-Air,01,1,0.0011843661205612826
2465,The Fresh Prince of Bel-Air,01,2,0.002089694501416464
2466,The Fresh Prince of Bel-Air,01,3,0.0007799205899035735
2467,The Fresh Prince of Bel-Air,01,4,0.000430416068866571
2468,The Fresh Prince of Bel-Air,01,5,0.0011002703035768234
2469,The Fresh Prince of Bel-Air,01,6,0.0012536378529179016
2470,The Fresh Prince of Bel-Air,01,7,0.0018171897689983282
2471,The Fresh Prince of Bel-Air,01,8,0.0013818319984428582
2472,The Fresh Prince of Bel-Air,01,9,0.004977905331657579
2473,The Fresh Prince of Bel-Air,01,10,0.0009494050264156387
2474,The Fresh Prince of Bel-Air,01,11,0.0007046095476496357
2475,The Fresh Prince of Bel-Air,01,12,0.0012251161490975432
2476,The Fresh Prince of Bel-Air,01,13,0.004624126273703589
2477,The Fresh Prince of Bel-Air,01,14,0.0015482029385795678
2478,The Fresh Prince of Bel-Air,01,15,0.0007169837494017384
2479,The Fresh Prince of Bel-Air,01,16,0.0012074054199087737
2480,The Fresh Prince of Bel-Air,01,17,0.004742039965493282
2481,The Fresh Prince of Bel-Air,01,18,0.0007677803057983909
2482,The Fresh Prince of Bel-Air,01,19,0.00018089677434789066
2483,The Fresh Prince of Bel-Air,01,20,0.0006685832720465334
2484,The Fresh Prince of Bel-Air,01,21,0.0009707492093599683
2485,The Fresh Prince of Bel-Air,01,22,0.00018066561882920976
2486,The Fresh Prince of Bel-Air,01,23,0.0004316248779703652
2487,The Fresh Prince of Bel-Air,01,24,0.001948790136521549
2488,The Fresh Prince of Bel-Air,02,0,0.000750881716067684
2489,The Fresh Prince of Bel-Air,02,1,0.00035916876435226474
2490,The Fresh Prince of Bel-Air,02,2,0.0009378223421135088
2491,The Fresh Prince of Bel-Air,02,3,0.0017307048539343013
2492,The Fresh Prince of Bel-Air,02,4,0.005081530138055668
2493,The Fresh Prince of Bel-Air,02,5,0.0007957330477168702
2494,The Fresh Prince of Bel-Air,02,6,0.0015939320161807526
2495,The Fresh Prince of Bel-Air,02,7,0.005916717067208164
2496,The Fresh Prince of Bel-Air,02,8,0.0016122749328082513
2497,The Fresh Prince of Bel-Air,02,9,0.0012328869103344978
2498,The Fresh Prince of Bel-Air,02,10,0.0013396460668823364
2499,The Fresh Prince of Bel-Air,02,11,0.0007523610336928878
2500,The Fresh Prince of Bel-Air,02,12,0.00035638565271260757
2501,The Fresh Prince of Bel-Air,02,13,0.0005807749784235945
2502,The Fresh Prince of Bel-Air,02,14,0.004485156656169531
2503,The Fresh Prince of Bel-Air,02,15,0.0023671897629023264
2504,The Fresh Prince of Bel-Air,02,16,0.0012162600794064912
2505,The Fresh Prince of Bel-Air,02,17,0.0010247475312872621
2506,The Fresh Prince of Bel-Air,02,18,0.0008570388897779691
2507,The Fresh Prince of Bel-Air,02,19,0.0009661268927158215
2508,The Fresh Prince of Bel-Air,02,20,0.00020764119601328904
2509,The Fresh Prince of Bel-Air,02,21,0.0015533018793550614
2510,The Fresh Prince of Bel-Air,02,22,0.0016643885741596408
2511,The Fresh Prince of Bel-Air,02,23,0.0026517222535064966
2512,The Fresh Prince of Bel-Air,03,0,0.0008102850416883549
2513,The Fresh Prince of Bel-Air,03,1,0.001051710847631771
2514,The Fresh Prince of Bel-Air,03,2,0.001064673349129755
2515,The Fresh Prince of Bel-Air,03,3,0.0011403103108168634
2516,The Fresh Prince of Bel-Air,03,4,0.0017315970039676965
2517,The Fresh Prince of Bel-Air,03,5,0.0013320423966592535
2518,The Fresh Prince of Bel-Air,03,6,0.0021018879889687495
2519,The Fresh Prince of Bel-Air,03,7,0.0008991106988506092
2520,The Fresh Prince of Bel-Air,03,8,0.002652664304024179
2521,The Fresh Prince of Bel-Air,03,9,0.004543060277895854
2522,The Fresh Prince of Bel-Air,03,10,0.0007433434639709183
2523,The Fresh Prince of Bel-Air,03,11,0.0014689233176126582
2524,The Fresh Prince of Bel-Air,03,12,0.0011487132392063364
2525,The Fresh Prince of Bel-Air,03,13,0.0007346339074361277
2526,The Fresh Prince of Bel-Air,03,14,0.0002843097720269638
2527,The Fresh Prince of Bel-Air,03,15,0.0006111829901891116
2528,The Fresh Prince of Bel-Air,03,16,0.0007267395551451447
2529,The Fresh Prince of Bel-Air,03,17,0.00031257683782250566
2530,The Fresh Prince of Bel-Air,03,18,0.000669285703157179
2531,The Fresh Prince of Bel-Air,03,19,0.0016228812821232573
2532,The Fresh Prince of Bel-Air,03,20,0.0008978605554296307
2533,The Fresh Prince of Bel-Air,03,21,0.0006096490834797666
2534,The Fresh Prince of Bel-Air,03,22,0.00014575673824590089
2535,The Fresh Prince of Bel-Air,03,23,0.00016911889058007779
2536,The Fresh Prince of Bel-Air,04,0,0.0005625843369625255
2537,The Fresh Prince of Bel-Air,04,1,0.00022119979221825372
2538,The Fresh Prince of Bel-Air,04,2,0.00035688540472375135
2539,The Fresh Prince of Bel-Air,04,3,0.00026393254657293864
2540,The Fresh Prince of Bel-Air,04,4,0.005019786383245861
2541,The Fresh Prince of Bel-Air,04,5,9.351918476757096e-05
2542,The Fresh Prince of Bel-Air,04,6,0.0009882398031513672
2543,The Fresh Prince of Bel-Air,04,7,0.00019275207559174147
2544,The Fresh Prince of Bel-Air,04,8,0.00017457658754641686
2545,The Fresh Prince of Bel-Air,04,9,0.0011458372811696655
2546,The Fresh Prince of Bel-Air,04,10,0.002470399736261921
2547,The Fresh Prince of Bel-Air,04,11,0.0002801950021126602
2548,The Fresh Prince of Bel-Air,04,12,0.0009504692653095994
2549,The Fresh Prince of Bel-Air,04,13,0.0013489528155028892
2550,The Fresh Prince of Bel-Air,04,14,0.0004470462506594757
2551,The Fresh Prince of Bel-Air,04,15,0.0010982487167611524
2552,The Fresh Prince of Bel-Air,04,16,0.000996773112766851
2553,The Fresh Prince of Bel-Air,04,17,0.0011009809680078328
2554,The Fresh Prince of Bel-Air,04,18,0.0004360980072624573
2555,The Fresh Prince of Bel-Air,04,19,0.00047598563911014556
2556,The Fresh Prince of Bel-Air,04,20,0.0011966422684420214
2557,The Fresh Prince of Bel-Air,04,21,0.0014253092313817367
2558,The Fresh Prince of Bel-Air,04,22,0.0005701888366351692
2559,The Fresh Prince of Bel-Air,04,23,0.0006967640470701454
2560,The Fresh Prince of Bel-Air,04,24,0.0011138918990143674
2561,The Fresh Prince of Bel-Air,04,25,0.0013233167439670244
2562,The Fresh Prince of Bel-Air,05,0,0.005874582192419024
2563,The Fresh Prince of Bel-Air,05,1,0.0008240891181744812
2564,The Fresh Prince of Bel-Air,05,2,0.002317756888844704
2565,The Fresh Prince of Bel-Air,05,3,0.0007429151229973194
2566,The Fresh Prince of Bel-Air,05,4,0.0006094693807560818
2567,The Fresh Prince of Bel-Air,05,5,0.0008210009146233215
2568,The Fresh Prince of Bel-Air,05,6,0.0014469575812961694
2569,The Fresh Prince of Bel-Air,05,7,0.002080014357022086
2570,The Fresh Prince of Bel-Air,05,8,0.0004511253382645504
2571,The Fresh Prince of Bel-Air,05,9,0.0021234529824611832
2572,The Fresh Prince of Bel-Air,05,10,0.001155788815164531
2573,The Fresh Prince of Bel-Air,05,11,0.0056840262187858506
2574,The Fresh Prince of Bel-Air,05,12,0.0014193496218750522
2575,The Fresh Prince of Bel-Air,05,13,0.0012026105526734938
2576,The Fresh Prince of Bel-Air,05,14,0.0005672951256013475
2577,The Fresh Prince of Bel-Air,05,15,0.0011089336506562204
2578,The Fresh Prince of Bel-Air,05,16,0.0016892360564484843
2579,The Fresh Prince of Bel-Air,05,17,0.0012369087407358725
2580,The Fresh Prince of Bel-Air,05,18,0.0020857193041058488
2581,The Fresh Prince of Bel-Air,05,19,0.001275800490534089
2582,The Fresh Prince of Bel-Air,05,20,0.0005240932950321825
2583,The Fresh Prince of Bel-Air,05,21,0.00202286362814109
2584,The Fresh Prince of Bel-Air,05,22,0.0014464882045988137
2585,The Fresh Prince of Bel-Air,05,23,0.0023402201687239416
2586,The Fresh Prince of Bel-Air,05,24,0.0010461554841019636
2587,The Fresh Prince of Bel-Air,06,0,0.0007883012115624639
2588,The Fresh Prince of Bel-Air,06,1,0.0020342065405069233
2589,The Fresh Prince of Bel-Air,06,2,0.00039118355712436435
2590,The Fresh Prince of Bel-Air,06,3,0.0019230932433966254
2591,The Fresh Prince of Bel-Air,06,4,0.001945314738696402
2592,The Fresh Prince of Bel-Air,06,5,0.0011255618825310992
2593,The Fresh Prince of Bel-Air,06,6,0.0017061837160451117
2594,The Fresh Prince of Bel-Air,06,7,0.00101039348933522
2595,The Fresh Prince of Bel-Air,06,8,0.00035443571301817787
2596,The Fresh Prince of Bel-Air,06,9,0.0006138784583900122
2597,The Fresh Prince of Bel-Air,06,10,0.0006468596916176132
2598,The Fresh Prince of Bel-Air,06,11,0.00020996451647634914
2599,The Fresh Prince of Bel-Air,06,12,0.0006972069444962434
2600,The Fresh Prince of Bel-Air,06,13,0.0016938143628699078
2601,The Fresh Prince of Bel-Air,06,14,0.00104115694961084
2602,The Fresh Prince of Bel-Air,06,15,0.0013292673391195559
2603,The Fresh Prince of Bel-Air,06,16,0.0003832449631050348
2604,The Fresh Prince of Bel-Air,06,17,0.0027461449389086156
2605,The Fresh Prince of Bel-Air,06,18,0.000875785126709161
2606,The Fresh Prince of Bel-Air,06,19,0.0011082089795982986
2607,The Fresh Prince of Bel-Air,06,20,0.0014306177996387052
2608,The Fresh Prince of Bel-Air,06,21,0.0007383723104674822
2609,The Fresh Prince of Bel-Air,06,22,0.005811390884985558
2610,The Fresh Prince of Bel-Air,06,23,0.0004391181495723168
2611,Will & Grace,01,0,0.007699277359560966
2612,Will & Grace,01,1,0.0005025343055979543
2613,Will & Grace,01,2,0.0026718659734257656
2614,Will & Grace,01,3,0.0014636322680987625
2615,Will & Grace,01,4,0.00447552684974423
2616,Will & Grace,01,5,0.005313620785593803
2617,Will & Grace,01,6,0.0008815449058540463
2618,Will & Grace,01,7,0.000562344714805807
2619,Will & Grace,01,8,0.0007423528903680169
2620,Will & Grace,01,9,0.001893744975398415
2621,Will & Grace,01,10,0.006510573522502682
2622,Will & Grace,01,11,0.0007837343696989931
2623,Will & Grace,01,12,0.006553730498099604
2624,Will & Grace,01,13,0.0007739025703280438
2625,Will & Grace,01,14,0.0007550348521096937
2626,Will & Grace,01,15,0.0016615694415652897
2627,Will & Grace,01,16,0.001244911114324868
2628,Will & Grace,01,17,0.008467681891211795
2629,Will & Grace,01,18,0.000816392242129569
2630,Will & Grace,01,19,0.0013976702391288837
2631,Will & Grace,01,20,0.0007763405347065107
2632,Will & Grace,01,21,0.0011064343271533323
2633,Will & Grace,02,0,0.001162400766487856
2634,Will & Grace,02,1,0.0014554766714354
2635,Will & Grace,02,2,0.0003180086752523144
2636,Will & Grace,02,3,0.00411113932318963
2637,Will & Grace,02,4,0.00010826986137858844
2638,Will & Grace,02,5,0.004857707835088976
2639,Will & Grace,02,6,0.0009577899668463162
2640,Will & Grace,02,7,0.0017355018837342151
2641,Will & Grace,02,8,0.0042845453583114255
2642,Will & Grace,02,9,0.0006705837417680512
2643,Will & Grace,02,10,0.0013218869872168772
2644,Will & Grace,02,11,0.0011956490107575878
2645,Will & Grace,02,12,0.001068343849631999
2646,Will & Grace,02,13,0.0007963612952116757
2647,Will & Grace,02,14,0.005853667850629782
2648,Will & Grace,02,15,0.0001019748597698708
2649,Will & Grace,02,16,0.0015509601181683899
2650,Will & Grace,02,17,0.0009407275661906175
2651,Will & Grace,02,18,0.0014023205648572609
2652,Will & Grace,02,19,0.0012889110287570595
2653,Will & Grace,02,20,0.0007902026363423053
2654,Will & Grace,02,21,0.0010371598196938518
2655,Will & Grace,02,22,0.0005876833881882133
